username,userid,nFollowers,nFollowings,FollowersToFollowing,nLists,nFavs,nPosts,geo,location,url,description,verified,bot_in_name,bot_in_des,fav_tweets,fav_retweets,fav_replies,ret_tweets,ret_retweets,ret_replies,pop_fav_tweets,pop_fav_retweets,pop_fav_replies,pop_ret_tweets,pop_ret_retweets,pop_ret_replies,nPostMention,nPostQuote,nPostPlace,Tavg,age,screen_name_len
PepeAguilar,25215221,1780423,893,1993.7547592385217,4963,2323,35476,0,1,1,1,1,0,0,77428,0,6694,7400,768,772,0.6618739474966449,0.0,0.44094591924115667,0.06325705444380808,0.016863184243462222,0.050853039984190766,85,4,0,49590.718592964826,84507339.0,11
naderksa40,2238245498,42576,43667,0.975015457897268,29,9241,69503,0,0,0,1,0,0,0,2,0,0,1,0,0,2.290058854512561e-07,,,1.1450294272562805e-07,,,0,0,0,21440.41,233707061.0,10
eyupcansaglik,196664456,255161,1908,133.73218029350105,487,425,13011,0,1,1,1,0,0,0,6,0,0,1,567813,0,0.0006289308176100629,0.0,0.0,0.00010482180293501049,1.5339995461323996,0.0,197,30,0,31085.765,132857250.0,13
JackieGuerrido,140609205,401502,1361,295.0051432770022,1434,339,23263,0,1,1,1,1,0,0,3521,0,0,271,59342,0,0.043848615798453276,0.0,,0.0033748863622211985,0.3488141072740632,,131,48,0,380684.5,120181411.0,14
unavitadacinema,1009232995,112263,222,505.68918918918916,236,3763,6374,1,0,1,1,1,0,0,4479,0,726,686,19191,220,0.8772032902467685,0.0,0.327027027027027,0.13435174304739522,0.5207587105177467,0.0990990990990991,177,28,0,219606.15075376883,202495522.0,15
AaronDenius,180893928,98093,369,265.83468834688347,644,9253,15037,1,1,1,1,0,0,0,308,0,160,53,158957,6,0.009819862904511398,0.0,0.003941857600394186,0.00168978160369839,86.15555555555557,0.00014781966001478197,113,18,3,18994.15,129411029.0,11
XabiAlonso,183387449,11849716,538,22025.49442379182,22702,1186,615,0,0,0,1,1,0,0,1627000,0,11422,934999,80682,2191,21.60116834838024,0.0,5.307620817843866,12.413688263409453,2.883971975979411,1.0181226765799256,110,29,0,862046.1887755102,129938049.0,10
jiteshpillaai,40884854,721484,1176,613.5068027210884,875,18407,78883,1,1,1,1,1,0,0,11994,0,29,2615,1244280,0,0.24283284742468414,0.0,0.004109977324263038,0.052943796566245545,7.05374149659864,0.0,170,13,0,76455.92929292929,89735777.0,13
tsuda,4171231,1542129,20720,74.42707528957528,21017,11694,141793,1,1,1,1,1,0,0,47978,0,7495,19760,984421,3270,0.06258217677136596,0.0,0.016442172692172692,0.025774809558593344,0.3369550781784824,0.007173569673569673,152,18,0,2036.685,23374579.0,5
TameraMowryTwo,67197351,1779628,502,3545.0756972111553,4916,68,19173,0,1,1,1,1,0,0,68615,0,29,3511,45,1,0.6938236900115274,0.0,0.05776892430278884,0.03550265941310898,0.044820717131474105,0.00199203187250996,69,0,0,88123.93,97812496.0,14
Jun2daKAY,140741639,1509996,91,16593.362637362636,11062,65,4369,0,1,1,1,1,0,0,633841,0,40836,273763,114556,19345,55.28004535147392,0.0,29.916483516483517,23.876068376068375,21.336561743341406,14.172161172161173,96,24,0,389295.265,120211919.0,9
abdashsoul,29844055,1085888,534,2033.4981273408239,2194,294,21192,1,1,1,1,1,0,0,265866,0,6794,116528,497900,1133,5.296557494621085,0.0,1.0602372034956304,2.3214598772810584,9.919117061120408,0.17681023720349565,131,28,4,412917.225,86309015.0,10
bernabephoto,42936819,1037786,85823,12.092166435570885,4381,65902,16557,1,1,1,1,1,0,0,25607,0,49,3357,15813,1,0.0022433827131009888,0.0,1.9031417374518872e-05,0.00029410066653180847,0.004979765079039166,3.883962729493648e-07,75,43,45,13078.655,90525375.0,12
Sia,23497233,3863396,336,11498.202380952382,8247,996,16537,1,1,1,1,1,0,0,2343411,0,17737,580382,441402,2022,51.282628676470594,0.0,1.123163627152989,12.700936624649861,77.27626050420169,0.12803951367781155,126,14,10,120504.06,83709656.0,3
MadisonO_o,461596663,57383,51887,1.1059224854009675,173,1106,5734,0,1,1,1,0,0,0,853,0,45,143,188,12,0.00013931839496062663,0.0,1.1411437607838085e-05,2.3355838780034713e-05,0.0006038763723732984,3.043050028756823e-06,86,2,0,304944.255,173404712.0,10
officialcafu,1966554482,1579925,215,7348.488372093023,937,177,1331,1,0,0,1,1,0,0,49091,0,182,6966,14882,19,1.4826638477801268,0.0,0.2116279069767442,0.21038961038961038,1.7304651162790698,0.022093023255813953,148,7,0,318957.4646464646,229084022.0,12
PatriciaKogut,16814960,1082032,494,2190.3481781376518,2566,121,37489,1,0,1,1,1,0,0,7922,0,0,692,0,0,0.0801821862348178,,,0.0070040485829959516,,,2,0,0,17321.815,71272414.0,13
kortomomolu,35893485,14247,2399,5.938724468528553,262,597,12848,1,1,1,1,0,0,0,692,0,20,187,115,4,0.002168823475947058,0.0,0.00043877931594304645,0.0005860838005810693,0.0009986800055578715,8.775586318860928e-05,93,10,30,574212.185,87951345.0,11
diegogabriele81,2422081459,1945,2210,0.8800904977375565,25,1054,1092,0,1,1,1,0,0,0,669,0,4,69,0,0,0.0015684711509155276,,0.0002585649644473174,0.00016177056713478536,,0.0,9,6,0,121313.105,243435575.0,15
Dsd_kgn,134745940,305941,228,1341.8464912280701,3570,520,2928,0,1,1,1,1,0,0,99829,0,5243,12136,37220,416,12.162402534113061,0.0,0.25269905533063425,1.4785575048732942,2.2362412881518865,0.020050125313283207,167,15,0,55364.025,118748715.0,7
chordoverstreet,56481539,1126839,646,1744.3328173374614,8441,2840,8361,0,0,1,1,1,0,0,21507,0,80,2407,14547,21,0.323228831645075,0.0,0.008255933952528379,0.03617481739757732,0.28504526394168594,0.0021671826625386994,140,10,0,142885.95939086293,94595097.0,15
BSenna,45843783,715720,213,3360.18779342723,8356,1340,3236,0,1,1,1,1,0,0,17888,0,73,2738,1704,0,0.6314377493028346,0.0,0.02142018779342723,0.09665007589396026,0.1568627450980392,0.0,113,11,0,451775.97,91634958.0,6
HHerreramex,2480956364,833782,137,6086.0,764,496,254,1,0,0,1,1,0,0,937675,0,20263,84053,19594,1295,44.15705203673181,0.0,12.325425790754258,3.9582293383564866,4.6136096067812575,0.787712895377129,90,6,0,386206.08585858584,246503895.0,11
VauroSenesi,329492939,365003,302,1208.6192052980132,1306,2603,21502,0,1,1,1,1,0,0,14172,0,0,2816,1593,0,0.3008150789607743,0.0,,0.0597724571234505,0.11988260084286574,,79,0,0,37611.96,156920849.0,11
CharlieDaniels,23798694,987667,444,2224.475225225225,2708,1214,71619,1,1,1,1,1,0,0,336531,0,169,95029,103,25,4.053223009105363,0.0,0.03171921921921922,1.1445416004239535,0.23198198198198197,0.004692192192192192,23,0,0,5018.205,83872346.0,14
RealMelina,103009843,684926,1041,657.9500480307397,3700,35999,12073,1,1,1,1,1,0,0,57743,0,3830,5829,12620,367,0.7021364559393962,0.0,0.045421662456564794,0.0708787801408091,0.30307396733909703,0.004352415175341848,145,29,7,25268.77,110042725.0,10
FINALLEVEL,28420827,1444703,1491,968.9490274983233,6749,235190,31562,1,1,0,1,1,0,0,999765,0,357,114743,0,1,3.403721823325741,,0.07981220657276995,0.39064505476173456,,0.00022356360384529397,29,100,0,14603.57,85784980.0,10
Fonseca,45580261,4149610,1186,3498.8279932546375,6549,6977,15836,1,0,1,1,1,0,0,42100,0,90,8865,52013,9,0.21384018366890833,0.0,0.00948566610455312,0.04502834271317987,1.686762225969646,0.0009485666104553119,115,32,13,25596.61,91550968.0,7
luizapossi,54984298,1707040,530,3220.830188679245,5052,8138,29403,1,0,1,1,1,0,0,11911,0,43,419,304,5,0.14045990566037736,0.0,0.004056603773584905,0.004941037735849057,0.031865828092243184,0.0004716981132075472,52,11,5,99450.15656565657,94156535.0,10
21LVA,543533194,3930498,302,13014.8940397351,5559,493,949,1,1,1,1,1,0,0,1463874,0,23191,174724,8492,1912,35.64165368134009,0.0,2.0208260718020217,4.254090377873004,1.2225741433918802,0.16660857441617288,93,15,1,401828.79695431475,180461940.0,5
DaveJMatthews,16381279,642611,2,321305.5,6963,1,2170,0,1,1,0,1,0,0,10939,0,492,11863,0,51,46.351694915254235,,3.0,50.266949152542374,,0.31097560975609756,94,0,0,151109.005,69019753.0,13
IrvineWelsh,501825960,323514,1005,321.9044776119403,1637,29591,83377,1,1,1,1,1,0,0,36751,0,484,5124,33678,17,0.5625870646766169,0.0,0.008599857853589197,0.07843857634902411,0.424182883053089,0.0003020611229566453,150,56,0,3380.16,177172152.0,11
2011MISSWORLD,207194633,78375,63,1244.047619047619,195,13,4830,1,1,0,1,0,0,0,500,0,24,233,399,17,0.09122422915526364,0.0,0.015238095238095238,0.042510490786352856,0.08444444444444445,0.010793650793650795,114,1,13,702267.6470588235,135026119.0,13
willianborges88,309340221,3520386,203,17341.802955665025,2736,327,2228,0,1,1,1,1,0,0,982400,0,576,87359,7946,19,25.470572984184596,0.0,2.8374384236453203,2.264946849883329,4.34920634920635,0.09359605911330049,33,4,0,298978.415,154047532.0,15
Nazaire73,460735395,281669,104769,2.6884765531788983,627,3200,13050,1,1,1,1,0,0,0,225,0,70,54,22591,9,1.867462454667349e-05,0.0,1.1721694159900319e-05,4.481909891201638e-06,0.007700955707999777,1.5070749634157552e-06,104,7,6,63931.825,173326949.0,9
fefemotta,57985880,686239,203,3380.487684729064,907,1975,12233,0,1,0,1,1,0,0,1270,0,21,118,135352,0,0.0488762315270936,0.0,0.007957559681697613,0.004541256157635468,11.300993571011103,0.0,80,34,0,447622.75,95017192.0,9
edu,18088810,1305741,19,68723.21052631579,1730,2357,3804,1,0,0,0,1,0,0,3292,0,660,355,1991,15,8.663157894736841,0.0,0.45112781954887216,0.9342105263157895,1.0173735309146652,0.010252904989747095,177,3,0,132700.82,76202778.0,3
El_Bebeto,153463795,1096945,1850,592.9432432432433,669,6413,22936,1,0,1,1,1,0,0,7451,0,267,1210,528,69,0.041953828828828824,0.0,0.004655623365300785,0.006813063063063063,0.003963963963963963,0.0012031386224934612,131,3,0,31244.226130653267,123093814.0,9
martinbossi,69349832,1351020,1114,1212.7648114901256,1146,720,3169,0,1,1,1,1,0,0,47614,0,55,5977,5665,1,0.41496574924613483,0.0,0.009874326750448833,0.052090777570549585,0.0552747638747951,0.00017953321364452425,135,11,0,255915.925,98472504.0,11
ChristyMack,20913964,724609,203,3569.502463054187,2277,2906,12752,0,1,1,0,0,0,0,57248,0,120,4343,1534,3,2.4522595844934676,0.0,0.06568144499178982,0.18603555365174554,0.09942960850401868,0.0016420361247947454,99,0,0,146374.495,81788492.0,11
MsVanessaBabe,625342125,61279,140,437.70714285714286,498,178,2171,1,1,1,1,0,0,0,6233,0,2,690,410,0,0.24734126984126986,0.0,0.0035714285714285713,0.02738095238095238,0.2662337662337662,0.0,14,18,3,476257.8153846154,188369112.0,13
RascalTweets,18485106,194964,157404,1.2386216360448272,3307,1810,28955,1,1,1,1,1,0,0,2181,0,0,676,6661,0,9.490455238992377e-05,0.0,,2.9415624674731073e-05,0.0007836640228447298,,55,1,0,5744.4,77742986.0,12
VictorMoses,787239919,1190534,154,7730.74025974026,2462,53,768,1,0,0,1,1,0,0,1566630,0,0,150010,343,0,52.70944081824911,0.0,,5.047103155911446,0.3181818181818182,,26,2,0,466974.4,193245768.0,11
pillanes,27051759,402897,1898,212.27449947312962,767,7992,13443,1,0,0,1,0,0,0,3639,0,352,866,310540,13,0.032496294047257596,0.0,0.002943783765701574,0.007733385722705435,2.124861439929933,0.00010871928680147858,147,50,0,41419.572864321606,85253372.0,8
Asabob20,459514317,779801,70,11140.014285714286,1461,567,1751,1,0,1,1,1,0,0,294000,0,13661,35348,8139,3008,30.0,0.0,17.741558441558443,3.606938775510204,2.4223214285714287,3.9064935064935065,123,2,0,848261.0753768844,173214816.0,8
13_Pinto,487999637,927129,168,5518.625,1901,469,9778,0,0,1,1,1,0,0,20058,0,2,5179,759,2,0.6488742236024845,0.0,0.011904761904761904,0.16754011387163562,0.3011904761904762,0.011904761904761904,79,0,0,75068.07,175909458.0,8
jortkelder,198783557,278209,32,8694.03125,875,0,718,1,0,1,1,0,0,0,14154,0,141,5023,1094,62,2.7472826086956523,0.0,0.734375,0.9749611801242236,1.0359848484848484,0.3229166666666667,82,26,24,657625.085,133340339.0,10
barbieblacklau,373763576,155521,254,612.2874015748032,366,25,5892,0,1,0,1,0,0,0,5264,0,19,1157,767,4,0.3397444171937524,0.0,0.006233595800524934,0.07467406738092165,0.027960046660834063,0.0013123359580052493,143,0,0,362862.27071823203,163139944.0,14
winnieharlow,44394176,89446,704,127.05397727272727,365,8435,13212,1,1,1,1,1,0,0,36700,0,85,5329,844224,5,0.53194573283859,0.0,0.024147727272727272,0.07724083951762523,12.622966507177035,0.0014204545454545455,128,43,1,108732.79292929293,91124994.0,12
el_mago_oficial,274805972,1243806,75,16584.08,2590,512,774,1,0,0,1,1,0,0,236853,0,8886,38383,2027,1927,37.15341176470588,0.0,1.1177358490566038,6.020862745098039,3.3783333333333334,0.24238993710691825,132,8,9,248785.68844221105,148615590.0,15
PipeBueno,75471786,1340759,936,1432.434829059829,2100,246,15770,1,1,1,1,1,0,0,70270,0,0,3264,35,0,0.3791655874989208,0.0,,0.01761201761201761,0.018696581196581196,,10,0,0,285994.815,100412674.0,9
anarosaq,279496570,298068,819,363.94139194139194,1153,95,6013,1,1,0,1,1,0,0,608,0,94,100,46747,2,0.04949124949124949,0.0,0.010434010434010434,0.008140008140008141,0.32993146865979234,0.000222000222000222,192,23,0,149411.09547738693,149427049.0,8
Camila_Cabello,739784130,10899018,16411,664.1288160380233,17159,21554,13553,1,1,1,0,1,0,0,1320508,0,65753,214092,32315,11641,2.8737432210102978,0.0,1.0016604716348791,0.465915718551146,0.012230472592424942,0.17733532386813722,162,7,0,34218.88082901554,191303200.0,14
MichaelEssien,1262229906,668621,407,1642.80343980344,1585,42,1192,0,0,0,1,1,0,0,120901,0,460,15458,39848,63,4.950900900900901,0.0,0.18837018837018837,0.633005733005733,0.7709183772175898,0.025798525798525797,154,25,0,287202.8549222798,210180842.0,13
GenPenaloza,220055314,649967,1902,341.72818086225027,2134,123,499653,1,1,1,1,0,0,0,3358,0,143,4522,232627,110,0.07676130389064142,0.0,0.015036803364879076,0.10336945092122708,0.711084415425623,0.011566771819137749,177,26,0,978.265,137869677.0,11
jimjonescapo,21705616,3506084,655,5352.8,6886,282,19866,1,1,1,1,1,0,0,3770,0,0,1560,9636,0,0.2877862595419847,0.0,,0.11908396946564885,0.08218687364066699,,189,2,0,354293.2361809045,82509039.0,12
montanertwiter,55033131,9047304,408,22174.764705882353,13986,9976,54609,1,1,1,1,1,0,0,88681,0,2670,11179,1438,252,1.622055165349722,0.0,0.38494809688581316,0.2044739537606087,0.07192877150860344,0.03633217993079585,121,0,79,16428.01,94166472.0,14
AnandWrites,24889586,640377,7374,86.84255492270138,3513,14104,10328,1,1,1,1,1,0,0,515016,0,86188,115881,30985,13551,0.6847269420380031,0.0,0.16011086713406228,0.15406675281992374,0.1680770273935449,0.025173601435625356,79,71,0,3533.37,84378792.0,11
DeionSanders,80094297,1117101,1899,588.257503949447,6570,933,64061,1,1,1,1,1,0,0,70686,0,0,12509,26044,0,0.26213203390961887,0.0,,0.04638838825475231,0.2364583900782626,,89,44,0,9814.155,101846521.0,12
davidfrum,18686907,836520,857,976.1026837806301,12332,4794,69011,1,0,1,1,1,0,0,54959,0,10946,16315,70576,2990,0.9430811998078111,0.0,0.2456242707117853,0.27996087583224655,1.029404900816803,0.06709451575262544,97,62,0,2960.495,78343416.0,9
JimCarrey,52551600,18515646,1,18515646.0,57554,8,4549,0,1,0,1,1,0,0,7103382,0,0,1307410,810,0,35875.666666666664,0.0,,6603.080808080808,405.0,,16,4,0,239796.2,93481124.0,9
juanes,47288005,11644573,707,16470.40028288543,30703,10065,12385,1,1,1,1,1,0,0,81779,0,30892,14042,27911,4347,1.7525824010972524,0.0,0.9103017444601603,0.3009300930093009,0.4590473997565869,0.1280940594059406,153,18,0,43468.265,92131031.0,6
SharnaBurgess,29283877,169512,630,269.06666666666666,611,7514,10941,1,1,1,1,1,0,0,22671,0,103,1483,2435,3,0.22775768535262206,0.0,0.020436507936507937,0.014898533252963631,0.11367880485527546,0.0005952380952380953,68,82,1,58428.685,86127741.0,13
michaelpollan,24223641,555004,633,876.783570300158,11678,102,9806,0,1,1,1,1,0,1,6789,0,0,1507,134460,0,0.14111998004489898,0.0,,0.03132535129292425,1.7130408194465676,,132,14,0,49283.585,84047796.0,13
OfficialMelB,21255978,1056599,473,2233.8245243128963,3858,124,13348,1,1,1,1,1,0,0,33315,0,0,3023,1479,0,0.42686911397270805,0.0,,0.03873406368120956,0.08933856840833586,,80,9,54,100156.395,82078729.0,12
realmikefox,398092540,1479013,179,8262.64245810056,4982,407,760,0,0,0,1,1,0,0,422010,0,5844,128857,94708,2787,19.167461507017304,0.0,4.081005586592179,5.852613889267384,7.780808412750575,1.9462290502793296,151,26,0,735081.3768844221,166634821.0,11
ElizabethMay,16220555,333382,6649,50.14017145435404,3865,28764,81265,1,1,1,1,1,0,0,1503,0,0,373,169207,0,0.017388386917639435,0.0,,0.004315281650219235,0.13608817376743557,,193,37,0,2165.585,68131491.0,12
RenzoRosso,52668867,1941,242,8.020661157024794,246,3550,2547,1,1,1,1,0,0,0,1824,0,15,376,26454,1,0.07247298156389066,0.0,0.006198347107438017,0.014939605848696759,1.2710935998462425,0.0004132231404958678,153,3,0,257869.995,93514412.0,10
KatrinaKaifFB,218361290,1865619,13,143509.15384615384,739,6,20365,0,1,0,1,0,0,0,140852,0,0,13104,26434,0,64.11106053709604,0.0,,5.964497041420118,65.59305210918114,,31,0,0,36734.6,137476815.0,13
kennychesney,45900567,2713107,54,50242.72222222222,6335,606,1546,1,1,1,1,1,0,0,299664,0,14,33251,1824,0,30.159420289855074,0.0,0.08641975308641976,3.3465177133655395,2.5982905982905984,0.0,111,2,8,252195.7,91649723.0,12
Nairobi_Jills,141867164,192482,285,675.3754385964912,443,6164,10090,1,1,0,1,0,0,0,28608,0,445,1155,67707,12,1.320775623268698,0.0,0.019276586528048516,0.053324099722991694,5.939210526315789,0.0005198180636777127,123,8,152,33356.71573604061,120469531.0,13
AndrewJenks,25017210,89388,429,208.36363636363637,655,11072,8923,1,1,1,1,1,0,0,3286,0,236,344,1224,10,0.30638694638694636,0.0,0.00345985251645629,0.032074592074592075,0.17832167832167833,0.00014660392018882586,186,4,0,110228.555,84424070.0,11
ParwazOfficial,1024632600,901084,649,1388.4191063174114,752,13271,4964,0,1,1,1,1,0,0,5926,0,91,564,913,29,0.13427898123810386,0.0,0.017526964560862866,0.012779842291307896,0.01172316384180791,0.005585516178736517,143,10,0,34341.005102040814,203101897.0,14
valleoccupato,319537857,31395,606,51.806930693069305,304,9782,17630,1,1,1,0,0,0,0,453,0,24,346,11530,6,0.01410424061274052,0.0,0.0014144271570014143,0.010772775390746621,0.15988573647280696,0.00035360678925035356,175,17,0,467827.12,155465276.0,13
Flor_Rubio,94476282,425007,3035,140.03525535420098,1404,650,27203,1,1,1,1,1,0,0,4377,0,52,537,379,2,0.008483380172497335,0.0,0.001007849597829247,0.0010407985269890493,0.009605880116588519,3.8763446070355656e-05,121,19,0,23782.54,106975124.0,10
thatgrltrish,509656977,179891,2658,67.6790820165538,1128,9358,18679,1,1,1,1,1,0,0,17206,0,1154,1330,281957,14,0.1269272193452249,0.0,0.0033918829947328817,0.009811298484781421,5.05136335948977,4.114936042136945e-05,164,10,3,20388.935,177649775.0,12
PhilYHusband,153011582,999020,624,1600.9935897435898,1817,360,9175,0,1,0,1,1,0,0,6935,0,7,889,25335,1,0.0793841575091575,0.0,0.0037393162393162395,0.010176282051282052,0.7122975708502024,0.0005341880341880341,92,4,0,280955.41,122994749.0,12
GaryLineker,471287735,7527306,1078,6982.6586270871985,14042,3163,34471,1,0,0,1,1,0,0,1196599,0,24994,95106,329,299,8.34599718219482,0.0,0.3800906353599562,0.6633420285407396,0.05086580086580087,0.00454697527297059,110,61,0,8751.41,174334044.0,11
ChrisSmalling,3145919378,1713416,137,12506.686131386861,1820,2055,893,1,1,0,1,1,0,0,840991,0,66975,63045,195637,4700,73.9592823850145,0.0,7.521055586749018,5.544367250021986,27.46167883211679,0.527793374508703,137,40,24,153267.73,275650989.0,13
shiekhspear,67602060,440721,1732,254.4578521939954,580,1615,4683,0,1,1,1,1,0,0,20361,0,872,3168,18060,179,0.08580856694930969,0.0,0.00883270531988169,0.013351089833279952,2.0854503464203233,0.001813135610388558,80,31,0,130196.65326633166,97938536.0,11
alexstrohl,91227068,20468,264,77.53030303030303,267,1160,2580,1,1,1,1,1,0,0,36273,0,34611,4243,393624,8382,1.6755820399113084,0.0,1.337778293135436,0.19599963045084995,74.55,0.3239795918367347,127,10,94,272880.765,105754276.0,10
rizariri,211476538,280550,938,299.09381663113004,224,1917,8076,0,1,1,1,1,0,0,1252,0,170,447,8786,22,0.02053468919140561,0.0,0.004214806366836911,0.007331474495653601,0.10644020158945533,0.0005454455298259533,146,42,0,258242.47448979592,135860903.0,8
apuntesdecata,164345318,945049,88,10739.193181818182,2648,544,3931,1,1,1,1,1,0,0,4133,0,3,338,844123,0,1.0436868686868688,0.0,0.03409090909090909,0.08535353535353535,62.28770661157025,0.0,168,10,0,463078.91,125687140.0,13
jimmysheirgill,144944472,1025863,365,2810.5835616438358,637,648,12794,0,1,1,1,1,0,0,10387,0,24,547,3562,1,0.1555056516206303,0.0,0.021917808219178082,0.008189235721236619,0.69706457925636,0.0009132420091324201,37,142,0,120710.205,121199824.0,14
husnumahalli,499975070,366618,897,408.7157190635451,998,223,36778,0,1,0,0,0,0,0,34011,0,447,6978,122773,64,0.4308680449984798,0.0,0.16610925306577481,0.08840072970507754,1.26732111152401,0.023782980304719432,110,17,0,36557.08040201005,177010593.0,12
toddcarey,14619266,1814578,1609148,1.1276638320403096,2473,213869,130146,1,1,1,1,1,0,0,16465,0,98,1049,165,8,0.00012327858840573,0.0,7.709087847195684e-07,7.854190053908945e-06,2.6983877574703475e-06,6.293132936486272e-08,133,12,33,36983.535,56752476.0,9
_RavinderSingh_,83983275,1175242,238,4937.991596638655,194,3542,18286,0,1,1,1,1,0,0,12080,0,691,1744,39225,30,0.39653361344537813,0.0,0.07258403361344537,0.05724789915966386,5.150341386554622,0.0031512605042016808,76,61,0,9306.64,103170820.0,15
BrianODriscoll,22128494,968772,706,1372.198300283286,2334,8489,11789,0,1,1,1,1,0,0,23342,0,2818,1552,57157,40,0.5700400507961316,0.0,0.03271722472484094,0.037901729022174466,4.047946175637394,0.0004644034737379835,165,30,0,54895.405,82810306.0,14
ErinHeatherton,288254260,336977,690,488.37246376811595,1338,2252,3400,1,1,0,1,1,0,0,7475,0,10,1044,134397,0,0.06018518518518519,0.0,0.0036231884057971015,0.008405797101449276,12.173641304347827,0.0,84,0,19,190867.12,150906782.0,14
OfficialHenedy,1575800623,6844221,637,10744.459968602825,2026,4955,697,0,1,0,1,1,0,0,1957288,0,109825,230557,15019,7798,30.726656200941918,0.0,2.826389067606866,3.6194191522762953,0.6204660001652483,0.20068456134029905,92,19,0,63652.40201005025,220300398.0,14
dbelhoul,180394936,275167,2736,100.57273391812865,470,8817,156012,1,1,1,1,1,0,0,5957,0,113,3044,88268,83,0.05729647583871961,0.0,0.0037546517809675705,0.02927823945829486,0.21365361527438906,0.0027578415736310476,161,6,4,7002.33,129307600.0,8
najwakaram,462004145,8122065,112,72518.4375,4007,35907,32432,1,0,1,1,1,0,0,41526,0,0,11295,8114,0,4.878524436090226,0.0,,1.3269501879699248,0.5842453917050692,,127,56,0,2619.41,173452018.0,10
ActuallyNPH,90420314,26773004,148,180898.67567567568,56684,277,3069,0,1,1,1,1,0,0,889182,0,1050,54388,12750,46,31.291596283783782,0.0,1.4189189189189189,1.913992117117117,28.716216216216218,0.06216216216216216,96,30,0,291969.51,105465288.0,11
JustinVerlander,299373263,1954598,225,8687.102222222222,3689,900,2636,0,1,1,1,1,0,0,926046,0,30983,116473,185194,2330,33.461463414634146,0.0,3.7216816816816816,4.208599819331527,20.577111111111112,0.2798798798798799,122,28,0,291602.73,152582507.0,15
krauthammer,27744185,810813,2,405406.5,7463,1,438,0,0,1,1,1,0,0,87420,0,0,43635,8593,0,283.83116883116884,0.0,,141.67207792207793,93.40217391304348,,94,7,0,929525.83,85529802.0,11
mateoguidicelli,42179718,2391595,295,8107.1016949152545,1369,2884,19184,1,0,1,1,0,0,0,190913,0,205,23865,45520,13,4.202355271846797,0.0,0.17372881355932204,0.525313669381466,3.6739305891848266,0.011016949152542373,74,37,20,101662.395,90227754.0,15
GeorgePapanikol,24417811,2831,464,6.101293103448276,23,74,1504,1,1,1,1,0,0,0,37,0,0,6,0,0,0.00040071044879570267,,0.0,6.498007277768151e-05,,0.0,99,0,149,283522.82,84138038.0,15
NancyAjram,470307418,14379660,119,120837.47899159664,7157,7609,20881,0,1,1,1,1,0,0,90754,0,1249,5491,7014,552,29.3322559793148,0.0,0.28367022484669546,1.7747252747252746,0.4333910034602076,0.12536906654553714,177,3,0,8729.899497487437,174241974.0,10
IAmJermainDefoe,197001564,1003938,232,4327.318965517241,2655,114,1496,0,1,1,1,1,0,0,1919363,0,34264,412609,17368,3666,52.695008785416206,0.0,9.230603448275861,11.327943114430047,2.7726692209450827,0.9876077586206896,107,36,0,446813.555,132928225.0,15
Cristiano,155659213,82837876,51,1624272.0784313725,88032,2,3513,1,1,1,1,1,0,0,34861044,0,0,2741579,0,0,3417.749411764706,,,268.7822549019608,,,24,0,0,183303.34,123620960.0,9
jossgarcigliab,101554948,5842,54,108.18518518518519,22,245,580,0,0,1,1,0,0,0,1509,0,11,150,188,2,0.1996031746031746,0.0,0.01131687242798354,0.01984126984126984,0.08703703703703704,0.0020576131687242796,85,0,0,639415.4595959596,109625967.0,14
mterstegen1,2584588824,1854255,103,18002.47572815534,1921,341,1111,0,1,1,1,1,0,0,3448751,0,4720,262961,21507,460,201.70493624985377,0.0,15.275080906148867,15.379635045034508,6.735671782023175,1.4886731391585761,118,26,0,212750.22,250636836.0,11
TurkiAldakhil,46636018,3971938,2746,1446.4450109249817,4605,776,31519,1,1,1,1,1,0,0,3280,0,333,1617,56976,74,0.04265945271043596,0.0,0.004330974924565602,0.021030589949016753,0.14408837096382618,0.0009624388721256893,166,17,1,6453.635,91886241.0,13
Chloe__Goodman,253068168,165519,562,294.51779359430606,183,4395,6360,1,0,1,1,1,0,0,7770,0,71,664,375429,1,0.1396527553111183,0.0,0.008422301304863582,0.011934289514360688,7.952656329435689,0.00011862396204033214,109,47,0,340758.5101010101,144942988.0,14
kicobautista,82790893,1703791,7949,214.34029437665114,5940,1188,377047,1,1,1,1,1,0,0,1928,0,262,1242,278847,175,0.0046643506198167164,0.0,0.0020600075481192605,0.0030047320901516396,0.27405864731412755,0.0013759592401559944,161,12,0,165013.76020408163,102743342.0,12
RoqueValero,66803670,1654746,1900,870.9189473684211,3929,150,35801,1,1,1,0,1,0,0,0,0,0,0,422696,0,,0.0,,,1.1123578947368422,,200,4,0,11746.855,97708475.0,11
ericbailly24,4827016745,1124157,52,21618.403846153848,1317,84,175,1,1,1,1,1,0,0,1822683,0,36551,334849,31,16195,211.15419369786838,0.0,100.41483516483517,38.791589434661724,0.2980769230769231,44.49175824175824,37,1,1,738861.7028571429,300302651.0,12
ScottBarnes68,32669445,52040,557,93.42908438061042,339,563,3554,0,1,1,1,0,0,0,561,0,63,168,200,4,0.00763016157989228,0.0,0.0066532896821206045,0.002284968173657581,0.007480550568521844,0.0004224310909282923,107,7,0,515623.0,87090728.0,13
